#Date Time	Lux	CLA	CS	Activity
03/11/2013 23:21:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:22:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:22:30	1.4676	2.2709	0.0027	0.0221
03/11/2013 23:23:00	1.4676	2.2709	0.0027	0.0221
03/11/2013 23:23:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:24:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:24:30	1.3944	0.8906	0.0009	0.3439
03/11/2013 23:25:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:25:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:26:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:26:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:27:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:27:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:28:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:28:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:29:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:29:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:30:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:30:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:31:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:31:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:32:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:32:30	1.4676	2.2709	0.0027	0.0382
03/11/2013 23:33:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:33:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:34:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:34:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:35:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:35:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:36:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:36:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:37:00	1.4676	2.2709	0.0027	0.2447
03/11/2013 23:37:30	1.4676	2.2709	0.0027	0.5331
03/11/2013 23:38:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:38:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:39:00	1.4676	2.2709	0.0027	0.0221
03/11/2013 23:39:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:40:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:40:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:41:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:41:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:42:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:42:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:43:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:43:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:44:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:44:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:45:00	1.4676	2.2709	0.0027	0.4933
03/11/2013 23:45:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:46:00	2.1162	2.0048	0.0023	0.0221
03/11/2013 23:46:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:47:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:47:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:48:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:48:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:49:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:49:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:50:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:50:30	2.1162	2.0048	0.0023	0.0221
03/11/2013 23:51:00	1.4676	2.2709	0.0027	0.0221
03/11/2013 23:51:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:52:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:52:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:53:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:53:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:54:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:54:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:55:00	2.1162	2.0048	0.0023	0.0221
03/11/2013 23:55:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:56:00	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:56:30	2.1162	2.0048	0.0023	0.0312
03/11/2013 23:57:00	2.1162	2.0048	0.0023	0.0382
03/11/2013 23:57:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:58:00	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:58:30	1.4676	2.2709	0.0027	0.0312
03/11/2013 23:59:00	1.4676	2.2709	0.0027	0.5258
03/11/2013 23:59:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:00:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:00:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:01:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:01:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:02:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:02:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:03:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:03:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 00:04:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:05:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:05:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:06:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:06:30	2.1162	2.0048	0.0023	0.8404
03/12/2013 00:07:00	1.4676	2.2709	0.0027	0.6360
03/12/2013 00:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:08:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:08:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:09:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:09:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:10:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:10:30	1.4676	2.2709	0.0027	0.2058
03/12/2013 00:11:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 00:11:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:12:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:12:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:13:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:13:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:14:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:14:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:15:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:15:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:16:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:16:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:17:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:17:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:18:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:18:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:19:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:19:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:20:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:20:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:21:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:21:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:22:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:23:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:23:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:24:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:24:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:25:00	1.4676	2.2709	0.0027	0.8398
03/12/2013 00:25:30	2.1162	2.0048	0.0023	0.0441
03/12/2013 00:26:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:26:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:27:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:27:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:28:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:29:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:29:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:30:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:30:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:31:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:31:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:32:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:32:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:33:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:33:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:34:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 00:34:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:35:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:35:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:36:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:36:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:37:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:37:30	1.4676	2.2709	0.0027	0.0441
03/12/2013 00:38:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:38:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:39:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:39:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:40:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:40:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:41:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:42:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:42:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:43:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:43:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:44:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:44:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:45:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:45:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:46:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 00:46:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:47:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 00:47:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:48:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:48:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:49:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:49:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:50:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:50:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:51:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:51:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:52:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:52:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:53:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:53:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 00:54:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:54:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 00:55:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:55:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:56:00	1.4676	2.2709	0.0027	0.0441
03/12/2013 00:56:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 00:57:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:57:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 00:58:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:58:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:59:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 00:59:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:00:00	1.4676	2.2709	0.0027	0.5515
03/12/2013 01:00:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:01:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:01:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:02:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:02:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:03:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:03:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:04:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:05:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:05:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:06:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:06:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:07:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:08:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:08:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:09:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:09:30	1.4676	2.2709	0.0027	0.3081
03/12/2013 01:10:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:10:30	1.4676	2.2709	0.0027	0.0540
03/12/2013 01:11:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:11:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:12:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:12:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:13:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:13:30	1.4676	2.2709	0.0027	0.7822
03/12/2013 01:14:00	2.1162	2.0048	0.0023	0.4226
03/12/2013 01:14:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:15:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:15:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:16:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:16:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:17:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:17:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:18:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:18:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:19:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:19:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:20:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:20:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:21:00	2.1162	2.0048	0.0023	0.2093
03/12/2013 01:21:30	2.1162	2.0048	0.0023	0.6818
03/12/2013 01:22:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:22:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:23:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:23:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:24:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:24:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:25:00	2.1162	2.0048	0.0023	0.0624
03/12/2013 01:25:30	1.4676	2.2709	0.0027	0.2711
03/12/2013 01:26:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 01:26:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:27:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:27:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:28:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:29:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:29:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:30:00	1.4676	2.2709	0.0027	0.0698
03/12/2013 01:30:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:31:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:31:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:32:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:32:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:33:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:33:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:34:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:34:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:35:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:35:30	1.4676	2.2709	0.0027	0.5616
03/12/2013 01:36:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:36:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:37:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:37:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:38:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:38:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:39:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:39:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 01:40:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:40:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:41:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:42:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:42:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:43:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:43:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:44:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:44:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:45:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:45:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:46:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:46:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:47:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:47:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:48:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:48:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:49:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:49:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:50:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:50:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:51:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:51:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:52:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:52:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:53:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:53:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 01:54:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:54:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 01:55:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:55:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:56:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:56:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 01:57:00	1.4676	2.2709	0.0027	0.4104
03/12/2013 01:57:30	1.4676	2.2709	0.0027	0.1973
03/12/2013 01:58:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 01:58:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:59:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 01:59:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:00:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:00:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 02:01:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:01:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:02:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:02:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:03:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 02:03:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:04:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:04:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:05:00	2.1162	2.0048	0.0023	0.0221
03/12/2013 02:05:30	1.4676	2.2709	0.0027	0.7722
03/12/2013 02:06:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:06:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:07:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:07:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:08:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:08:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 02:09:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:09:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:10:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:10:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:11:00	1.4676	2.2709	0.0027	0.4664
03/12/2013 02:11:30	1.4676	2.2709	0.0027	0.1806
03/12/2013 02:12:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 02:12:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:13:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:13:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:14:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:14:30	1.4676	2.2709	0.0027	0.2960
03/12/2013 02:15:00	1.4676	2.2709	0.0027	0.0882
03/12/2013 02:15:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:16:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:16:30	2.1162	2.0048	0.0023	0.0221
03/12/2013 02:17:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:17:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:18:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:18:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:19:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:19:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:20:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:20:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:21:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:21:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:22:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:22:30	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:23:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:23:30	1.4676	2.2709	0.0027	0.1986
03/12/2013 02:24:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:24:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:25:00	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:25:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:26:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:26:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:27:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:27:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:28:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:28:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:29:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:29:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:30:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:30:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:31:00	1.4676	2.2709	0.0027	0.0441
03/12/2013 02:31:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:32:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:32:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:33:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:33:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:34:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:34:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:35:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:35:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:36:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:36:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:37:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:37:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:38:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:38:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:39:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:39:30	1.4676	2.2709	0.0027	0.1765
03/12/2013 02:40:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:40:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:41:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:41:30	2.1162	2.0048	0.0023	0.0382
03/12/2013 02:42:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:42:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:43:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:43:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:44:00	2.1162	2.0048	0.0023	0.0382
03/12/2013 02:44:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:45:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:45:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:46:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:46:30	2.1162	2.0048	0.0023	0.0312
03/12/2013 02:47:00	1.4676	2.2709	0.0027	0.0441
03/12/2013 02:47:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:48:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:48:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:49:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:49:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:50:00	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:50:30	1.4676	2.2709	0.0027	0.0382
03/12/2013 02:51:00	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:51:30	1.4676	2.2709	0.0027	0.0312
03/12/2013 02:52:00	1.4676	2.2709	0.0027	0.0221
03/12/2013 02:52:30	1.4676	2.2709	0.0027	0.0221
